,v,vw,o,c,h,l,t,n
3895,2329.0,454.26,454.26,454.26,454.26,454.26,1700523180000,20
3896,727.0,454.2319,454.23,454.23,454.23,454.23,1700523300000,12
3897,531.0,454.3005,454.3,454.3,454.3,454.3,1700523360000,3
3898,2129.0,454.329,454.309,454.32,454.35,454.309,1700523480000,12
3899,282.0,454.3736,454.38,454.37,454.38,454.37,1700523600000,8
3900,9205.0,454.3602,454.36,454.36,454.36,454.36,1700523660000,22
3901,2008.0,454.3698,454.37,454.37,454.37,454.37,1700523780000,12
3902,324.0,454.3805,454.38,454.38,454.38,454.38,1700523840000,4
3903,8143.0,454.3271,454.36,454.31,454.36,454.31,1700523900000,21
3904,16115.0,454.3307,454.34,454.33,454.35,454.32,1700523960000,27
3905,4498.0,454.3568,454.36,454.35,454.36,454.35,1700524020000,10
3906,360.0,454.3765,454.38,454.38,454.38,454.38,1700524260000,5
3907,316.0,454.3996,454.4,454.4,454.4,454.4,1700524380000,7
3908,257.0,454.4137,454.42,454.41,454.42,454.41,1700524440000,8
3909,306.0,454.4116,454.41,454.41,454.41,454.41,1700524500000,8
3910,270.0,454.4124,454.41,454.41,454.41,454.41,1700524560000,6
3911,2077.0,454.4189,454.42,454.42,454.42,454.42,1700524680000,8
3912,266.0,454.4094,454.41,454.41,454.41,454.41,1700524800000,7
3913,305.0,454.416,454.42,454.41,454.42,454.41,1700524860000,4
3914,262.0,454.3643,454.36,454.36,454.36,454.36,1700524920000,8
3915,1902.0,454.38,454.38,454.38,454.38,454.38,1700524980000,2
3916,218.0,454.3744,454.38,454.38,454.38,454.38,1700525040000,9
3917,218.0,454.3553,454.36,454.35,454.36,454.35,1700525100000,5
3918,137.0,454.3136,454.31,454.31,454.31,454.31,1700525220000,8
3919,468.0,454.2913,454.32,454.27,454.32,454.27,1700525340000,10
3920,331.0,454.3628,454.35,454.35,454.35,454.35,1700525580000,15
3921,5262.0,454.4348,454.43,454.45,454.45,454.43,1700525700000,30
3922,4675.0,454.5074,454.5,454.51,454.51,454.5,1700525820000,21
3923,751.0,454.5024,454.5,454.51,454.51,454.5,1700526000000,11
3924,226.0,454.5216,454.53,454.53,454.53,454.53,1700526060000,11
3925,571.0,454.495,454.5,454.49,454.5,454.49,1700526120000,10
3926,1006.0,454.4984,454.49,454.51,454.51,454.49,1700526180000,12
3927,176.0,454.5338,454.54,454.54,454.54,454.54,1700526240000,6
3928,1052.0,454.5191,454.52,454.52,454.52,454.52,1700526360000,7
3929,431.0,454.5212,454.52,454.52,454.52,454.52,1700526420000,5
3930,157.0,454.5171,454.51,454.51,454.51,454.51,1700526540000,5
3931,6232.0,454.5102,454.52,454.5,454.52,454.5,1700526600000,22
3932,4223.0,454.5021,454.5,454.53,454.53,454.5,1700526660000,18
3933,191.0,454.5259,454.53,454.53,454.53,454.53,1700526720000,8
3934,755.0,454.5466,454.54,454.55,454.55,454.54,1700526780000,12
3935,358.0,454.574,454.57,454.58,454.58,454.57,1700526900000,7
3936,279.0,454.562,454.56,454.56,454.56,454.56,1700526960000,7
3937,154.0,454.5602,454.56,454.56,454.56,454.56,1700527020000,8
3938,552.0,454.5519,454.55,454.55,454.55,454.55,1700527080000,16
3939,725.0,454.5846,454.58,454.59,454.59,454.58,1700527140000,12
3940,1055.0,454.5107,454.51,454.51,454.51,454.51,1700527320000,16
3941,441.0,454.5423,454.54,454.54,454.54,454.54,1700527560000,10
3942,193.0,454.5665,454.56,454.56,454.56,454.56,1700527620000,5
3943,300.0,454.597,454.59,454.59,454.59,454.59,1700527680000,17
3944,783.0,454.6079,454.62,454.58,454.62,454.58,1700527740000,9
3945,392.0,454.5658,454.56,454.56,454.56,454.56,1700527920000,10
3946,455.0,454.5637,454.56,454.5691,454.5691,454.56,1700527980000,11
3947,126.0,454.5388,454.54,454.54,454.54,454.54,1700528040000,8
3948,6544.0,454.5172,454.52,454.52,454.52,454.52,1700528100000,16
3949,660.0,454.4695,454.47,454.47,454.47,454.47,1700528160000,7
3950,10017.0,454.5001,454.49,454.52,454.52,454.49,1700528220000,18
3951,1870.0,454.4979,454.49,454.5,454.5,454.49,1700528280000,15
3952,10810.0,454.4503,454.5,454.43,454.5,454.41,1700528340000,35
3953,4141.0,454.0554,454.4,454.02,454.4,453.98,1700557200000,57
3954,2065.0,453.9606,453.95,453.88,453.99,453.88,1700557260000,40
3955,1660.0,453.9455,453.99,453.91,453.99,453.91,1700557320000,31
3956,845.0,453.9045,453.89,453.89,453.89,453.89,1700557380000,23
3957,626.0,453.9642,453.96,453.96,453.96,453.96,1700557440000,24
3958,799.0,453.9646,453.97,453.97,453.97,453.97,1700557500000,22
3959,405.0,453.9714,453.95,453.95,453.95,453.95,1700557560000,10
3960,1024.0,453.9317,453.92,453.92,453.92,453.92,1700557620000,28
3961,1788.0,453.8744,453.88,453.86,453.88,453.86,1700557740000,22
3962,641.0,453.9051,453.89,453.89,453.89,453.89,1700557800000,11
3963,1002.0,453.9653,453.91,453.99,453.99,453.91,1700557860000,25
3964,1738.0,454.0009,453.97,453.99,454.03,453.97,1700557920000,39
3965,992.0,453.9957,453.98,453.99,453.99,453.98,1700557980000,22
3966,707.0,453.8952,453.87,453.87,453.87,453.87,1700558040000,16
3967,495.0,453.8758,453.85,453.9,453.9,453.85,1700558100000,7
3968,517.0,453.8887,453.87,453.87,453.87,453.87,1700558160000,10
3969,1262.0,453.8832,453.86,453.85,453.9,453.85,1700558220000,24
3970,202.0,453.8601,453.86,453.86,453.86,453.86,1700558280000,3
3971,800.0,453.9341,453.94,453.97,453.97,453.94,1700558340000,17
3972,450.0,453.9589,453.94,453.94,453.94,453.94,1700558400000,12
3973,1181.0,453.98,453.94,453.97,453.99,453.94,1700558460000,26
3974,967.0,454.0291,454.03,454.02,454.03,454.0,1700558520000,18
3975,204.0,454.0879,454.1,454.1,454.1,454.1,1700558640000,7
3976,616.0,454.1097,454.12,454.12,454.12,454.12,1700558700000,16
3977,614.0,454.1117,454.1,454.1,454.1,454.1,1700558760000,14
3978,316.0,454.0899,454.09,454.08,454.09,454.08,1700558820000,11
3979,548.0,454.0837,454.05,454.13,454.13,454.05,1700558880000,15
3980,649.0,454.0824,454.05,454.05,454.05,454.05,1700558940000,18
3981,1066.0,454.0754,454.06,454.06,454.11,454.06,1700559000000,24
3982,274.0,454.0649,454.04,454.04,454.04,454.04,1700559060000,8
3983,537.0,454.0422,454.06,454.06,454.06,454.06,1700559180000,14
3984,416.0,454.0252,454.03,454.01,454.03,454.01,1700559240000,9
3985,245.0,454.1491,454.15,454.15,454.15,454.15,1700559480000,4
3986,591.0,454.1596,454.15,454.17,454.17,454.15,1700559540000,4
3987,488.0,454.1695,454.16,454.15,454.2,454.15,1700559600000,7
3988,574.0,454.0451,454.05,454.05,454.05,454.05,1700559780000,11
3989,362.0,454.0005,454.02,454.0,454.02,454.0,1700559840000,10
3990,401.0,453.86,453.87,453.85,453.87,453.85,1700559960000,5
3991,453.0,453.8074,453.8,453.8,453.8,453.8,1700560140000,11
3992,515.0,453.819,453.82,453.82,453.82,453.82,1700560200000,6
3993,1035.0,453.753,453.76,453.74,453.76,453.74,1700560260000,10
3994,162.0,453.7682,453.78,453.78,453.78,453.78,1700560440000,9
3995,201.0,453.75,453.75,453.75,453.75,453.75,1700560560000,3
3996,300.0,453.75,453.75,453.75,453.75,453.75,1700560680000,3
3997,101.0,453.7499,453.75,453.75,453.75,453.75,1700560800000,2
3998,767.0,453.7929,453.8,453.8,453.8,453.8,1700561100000,19
3999,1106.0,453.8449,453.84,453.85,453.85,453.84,1700561160000,6
4000,760.0,453.7745,453.78,453.78,453.78,453.78,1700561280000,15
4001,788.0,453.7666,453.75,453.75,453.75,453.75,1700561400000,18
4002,1066.0,453.8938,453.93,453.93,453.93,453.93,1700561760000,19
4003,1501.0,453.901,453.9,453.9,453.9,453.9,1700561820000,15
4004,1349.0,453.9987,454.0,454.0,454.0,454.0,1700562060000,17
4005,229.0,454.0878,454.09,454.09,454.09,454.09,1700562600000,5
4006,135.0,454.1401,454.14,454.14,454.14,454.14,1700563200000,2
4007,406.0,454.1093,454.11,454.11,454.11,454.11,1700563500000,4
4008,2103.0,454.0781,454.08,454.08,454.08,454.08,1700563620000,8
4009,400.0,454.045,454.03,454.05,454.05,454.03,1700563680000,4
4010,632.0,454.0005,454.0,454.0,454.0,454.0,1700563920000,5
4011,120.0,453.99,453.99,453.99,453.99,453.99,1700564160000,2
4012,102.0,453.9794,453.98,453.98,453.98,453.98,1700564220000,2
4013,1130.0,453.9863,453.99,453.99,453.99,453.99,1700564280000,8
4014,987.0,453.9912,454.0,454.0,454.0,454.0,1700564400000,14
4015,1747.0,453.9256,453.91,453.9,453.91,453.9,1700564460000,22
4016,2224.0,453.8339,453.83,453.83,453.83,453.82,1700564640000,22
4017,616.0,453.8394,453.85,453.85,453.85,453.85,1700564700000,12
4018,759.0,453.7976,453.8,453.79,453.8,453.79,1700564880000,7
4019,1383.0,453.7607,453.76,453.76,453.76,453.76,1700564940000,5
4020,2001.0,453.75,453.75,453.75,453.75,453.75,1700565000000,8
4021,640.0,453.8113,453.81,453.81,453.81,453.81,1700565180000,2
4022,1013.0,453.7501,453.75,453.75,453.75,453.75,1700565240000,4
4023,200.0,453.85,453.85,453.85,453.85,453.85,1700565540000,1
4024,101.0,453.8195,453.82,453.82,453.82,453.82,1700565600000,2
4025,335.0,453.7522,453.75,453.75,453.75,453.75,1700565780000,6
4026,550.0,453.7673,453.77,453.77,453.77,453.77,1700565900000,3
4027,1046.0,453.8024,453.8,453.8,453.8,453.8,1700566020000,4
4028,211.0,453.8327,453.84,453.83,453.84,453.83,1700566080000,6
4029,6179.0,453.7447,453.79,453.72,453.79,453.72,1700566260000,17
4030,101.0,453.7402,453.74,453.74,453.74,453.74,1700566320000,2
4031,186.0,453.7226,453.72,453.72,453.72,453.72,1700566380000,3
4032,346.0,453.7512,453.74,453.74,453.74,453.74,1700566440000,3
4033,418.0,453.7916,453.77,453.82,453.82,453.77,1700566500000,5
4034,452.0,453.82,453.82,453.82,453.82,453.82,1700566560000,2
4035,503.0,453.8501,453.85,453.85,453.85,453.85,1700566620000,2
4036,456.0,453.8102,453.81,453.81,453.81,453.81,1700566680000,14
4037,247.0,453.7857,453.79,453.79,453.79,453.79,1700566860000,6
4038,387.0,453.8374,453.82,453.82,453.82,453.82,1700566980000,6
4039,11312.0,453.8043,453.82,453.83,453.83,453.8,1700567460000,42
4040,369.0,453.7253,453.74,453.72,453.74,453.72,1700567580000,12
4041,1132.0,453.7177,453.72,453.71,453.72,453.71,1700567640000,11
4042,345.0,453.7299,453.73,453.73,453.73,453.73,1700567700000,6
4043,1650.0,453.7066,453.71,453.68,453.71,453.68,1700567820000,15
4044,447.0,453.705,453.69,453.71,453.71,453.69,1700567880000,11
4045,2951.0,453.764,453.75,453.78,453.78,453.75,1700568000000,33
4046,5668.0,453.7796,453.81,453.77,453.81,453.77,1700568120000,25
4047,285.0,453.7869,453.78,453.78,453.78,453.78,1700568180000,4
4048,11146.0,453.7519,453.78,453.75,453.78,453.75,1700568240000,20
4049,165.0,453.7524,453.75,453.75,453.75,453.75,1700568300000,4
4050,179.0,453.7654,453.77,453.77,453.77,453.77,1700568360000,7
4051,1216.0,453.7555,453.79,453.72,453.8,453.72,1700568420000,16
4052,3185.0,453.6952,453.72,453.67,453.72,453.67,1700568480000,34
4053,270.0,453.6876,453.7,453.7,453.7,453.7,1700568540000,7
4054,701.0,453.7015,453.7,453.7,453.7,453.7,1700568600000,10
4055,5438.0,453.7986,453.8,453.74,453.81,453.74,1700568780000,27
4056,1712.0,453.6658,453.7,453.64,453.7,453.64,1700568900000,34
4057,2576.0,453.6453,453.64,453.74,453.74,453.63,1700568960000,20
4058,1427.0,453.7432,453.74,453.76,453.76,453.73,1700569020000,23
4059,713.0,453.7708,453.77,453.76,453.77,453.76,1700569080000,13
4060,796.0,453.7759,453.79,453.76,453.79,453.76,1700569140000,9
4061,1434.0,453.7749,453.75,453.79,453.79,453.75,1700569200000,10
4062,8960.0,453.7511,453.75,453.8,453.8,453.75,1700569260000,16
4063,346.0,453.7987,453.81,453.81,453.81,453.81,1700569320000,12
4064,3296.0,453.798,453.79,453.79,453.8,453.79,1700569440000,17
4065,979.0,453.832,453.82,453.84,453.84,453.82,1700569500000,8
4066,5652.0,453.9172,453.92,453.92,453.94,453.9,1700569620000,24
4067,482.0,453.9247,453.92,453.91,453.92,453.91,1700569680000,10
4068,235.0,453.9359,453.94,453.94,453.94,453.94,1700569740000,8
4069,838.0,453.8939,453.9,453.89,453.9,453.89,1700569800000,20
4070,4467.0,453.9509,453.91,454.0,454.0,453.91,1700569860000,51
4071,2083.0,453.9534,454.0,453.91,454.0,453.91,1700569920000,28
4072,203.0,453.9107,453.91,453.91,453.91,453.91,1700569980000,7
4073,2504.0,453.8313,453.87,453.86,453.87,453.82,1700570040000,16
4074,302.0,453.887,453.89,453.89,453.89,453.89,1700570100000,7
4075,985.0,453.8198,453.8,453.84,453.84,453.8,1700570160000,19
4076,1167.0,453.7938,453.76,453.8,453.82,453.76,1700570220000,10
4077,576.0,453.7674,453.79,453.76,453.79,453.76,1700570280000,12
4078,2009.0,453.7439,453.76,453.75,453.76,453.73,1700570340000,17
4079,228.0,453.7068,453.7,453.7,453.7,453.7,1700570400000,18
4080,1891.0,453.6698,453.69,453.66,453.7,453.66,1700570460000,36
4081,657.0,453.668,453.66,453.66,453.66,453.66,1700570520000,13
4082,337.0,453.7177,453.71,453.71,453.71,453.71,1700570580000,13
4083,294.0,453.7644,453.77,453.77,453.77,453.77,1700570640000,15
4084,708.0,453.7482,453.76,453.73,453.76,453.73,1700570700000,10
4085,1246.0,453.7023,453.69,453.71,453.71,453.69,1700570880000,18
4086,3101.0,453.6453,453.65,453.64,453.65,453.64,1700570940000,15
4087,1532.0,453.6961,453.7,453.7,453.7,453.69,1700571000000,21
4088,741.0,453.6999,453.68,453.68,453.68,453.68,1700571060000,20
4089,6788.0,453.669,453.68,453.65,453.68,453.64,1700571120000,34
4090,17019.0,453.6472,453.62,453.66,453.66,453.62,1700571180000,67
4091,1013.0,453.654,453.68,453.66,453.68,453.64,1700571240000,12
4092,11317.0,453.6819,453.67,453.7,453.7,453.66,1700571300000,48
4093,1595.0,453.6347,453.69,453.61,453.69,453.61,1700571360000,17
4094,6003.0,453.5899,453.64,453.58,453.64,453.58,1700571420000,43
4095,5950.0,453.5528,453.57,453.52,453.57,453.52,1700571480000,39
4096,9527.0,453.5079,453.52,453.54,453.54,453.49,1700571540000,58
4097,32453.0,453.825,453.741,453.5,454.1696,453.5,1700571600000,344
4098,8258.0,453.5739,454.28,453.48,454.28,453.44,1700571660000,209
4099,6553.0,453.61,453.46,453.46,454.26,453.46,1700571720000,154
4100,11614.0,453.6378,453.47,453.45,454.51,453.45,1700571780000,125
4101,8160.0,453.4564,453.46,453.44,453.46,453.44,1700571840000,46
4102,9855.0,453.4375,453.45,453.42,453.45,453.42,1700571900000,41
4103,11706.0,453.4198,453.43,453.41,453.44,453.39,1700571960000,59
4104,9394.0,453.4119,453.44,453.43,453.44,453.39,1700572020000,45
4105,4202.0,453.3984,453.38,453.4,453.4,453.38,1700572080000,23
4106,878.0,453.3815,453.38,453.38,453.39,453.38,1700572140000,27
4107,4793.0,453.3801,453.38,453.38,453.38,453.38,1700572200000,30
4108,5933.0,453.3679,453.37,453.36,453.38,453.36,1700572260000,39
4109,1863.0,453.4235,453.45,453.36,453.45,453.36,1700572320000,30
4110,2736.0,453.4482,453.44,453.47,453.47,453.44,1700572380000,14
4111,1051.0,453.4701,453.46,453.47,453.47,453.46,1700572440000,21
4112,1733.0,453.4492,453.45,453.49,453.49,453.42,1700572500000,28
4113,2274.0,453.5212,453.5,453.53,453.53,453.5,1700572560000,20
4114,662.0,453.5006,453.5,453.51,453.51,453.5,1700572620000,13
4115,4049.0,453.4974,453.45,453.51,453.51,453.45,1700572680000,21
4116,572.0,453.5264,453.53,453.53,453.53,453.53,1700572740000,14
4117,1540.0,453.5792,453.49,453.64,453.64,453.49,1700572800000,22
4118,3734.0,453.6246,453.67,453.61,453.67,453.59,1700572860000,47
4119,1524.0,453.603,453.57,453.59,453.62,453.57,1700572920000,19
4120,37880.0,454.2178,453.62,453.62,454.26,453.62,1700572980000,26
4121,2371.0,453.6085,453.65,453.59,453.65,453.59,1700573040000,17
4122,3165.0,453.5235,453.56,453.5,453.56,453.5,1700573100000,20
4123,1847.0,453.4597,453.45,453.49,453.49,453.44,1700573160000,31
4124,818.0,453.4766,453.48,453.48,453.48,453.48,1700573220000,24
4125,864.0,453.4454,453.44,453.45,453.45,453.43,1700573280000,20
4126,783.0,453.4596,453.46,453.46,453.46,453.46,1700573340000,16
4127,2387.0,453.5025,453.49,453.5,453.59,453.49,1700573400000,35
4128,938.0,453.4947,453.5,453.5,453.5,453.5,1700573520000,17
4129,4994.0,453.5247,453.461,453.53,453.53,453.461,1700573580000,37
4130,4468.0,453.3901,453.46,453.35,453.46,453.35,1700573640000,78
4131,2009.0,453.3554,453.34,453.45,453.45,453.32,1700573700000,46
4132,1949.0,453.4224,453.43,453.4,453.43,453.4,1700573760000,39
4133,1396.0,453.3623,453.4,453.33,453.4,453.33,1700573820000,48
4134,5029.0,453.2854,453.31,453.28,453.31,453.25,1700573880000,85
4135,522.0,453.2736,453.27,453.27,453.27,453.27,1700573940000,30
4136,8251.0,453.3168,453.27,453.28,453.34,453.26,1700574000000,73
4137,17442.0,453.1214,453.27,453.09,453.27,453.0706,1700574060000,121
4138,8621.0,453.1002,453.14,453.11,453.16,453.07,1700574120000,89
4139,5944.0,453.0771,453.08,453.13,453.13,453.05,1700574180000,83
4140,5301.0,453.1446,453.15,453.14,453.15,453.12,1700574240000,69
4141,10245.0,453.1898,453.19,453.23,453.23,453.17,1700574300000,112
4142,8597.0,453.188,453.18,453.16,453.2,453.16,1700574360000,92
4143,7193.0,453.1708,453.16,453.13,453.2,453.13,1700574420000,77
4144,13739.0,453.1022,453.14,453.05,453.18,453.05,1700574480000,91
4145,16848.0,453.0524,453.06,453.08,453.1,453.02,1700574540000,120
4146,6451.0,453.1059,453.08,453.06,453.12,453.06,1700574600000,56
4147,552.0,453.0923,453.11,453.1,453.11,453.1,1700574660000,29
4148,5862.0,453.067,453.07,453.03,453.08,453.03,1700574720000,63
4149,3993.0,453.0693,453.05,453.1,453.1,453.04,1700574780000,70
4150,3418.0,453.2034,453.2,453.23,453.23,453.18,1700574840000,45
4151,9496.0,453.2193,453.21,453.16,453.23,453.16,1700574900000,59
4152,1739.0,453.1369,453.15,453.12,453.16,453.12,1700574960000,39
4153,2701.0,453.0556,453.06,453.06,453.06,453.03,1700575020000,56
4154,5499.0,453.0233,453.05,453.04,453.05,453.01,1700575080000,50
4155,4024.0,453.0292,453.05,453.05,453.05,453.0,1700575140000,65
4156,5261.0,453.0578,453.05,453.02,453.1,453.02,1700575200000,57
4157,37271.0,452.9765,453.01,452.95,453.01,452.92,1700575260000,213
4158,4084.0,452.9352,452.95,452.97,452.97,452.92,1700575320000,50
4159,2284.0,452.9565,452.97,452.95,452.98,452.94,1700575380000,44
4160,2393.0,452.9432,452.94,452.94,452.95,452.94,1700575440000,42
4161,3631.0,452.9483,452.96,452.97,452.97,452.92,1700575500000,37
4162,57152.0,452.9934,452.99,453.04,453.05,452.94,1700575560000,317
4163,29377.0,453.0751,453.09,453.04,453.11,453.04,1700575620000,173
4164,54301.0,453.0155,453.02,453.11,453.11,453.0,1700575680000,202
4165,5107.0,453.1298,453.11,453.16,453.16,453.11,1700575740000,53
4166,8620.0,453.2252,453.19,453.26,453.26,453.17,1700575800000,81
4167,7163.0,453.2774,453.26,453.22,453.32,453.22,1700575860000,78
4168,14298.0,453.1773,453.21,453.09,453.21,453.09,1700575920000,104
4169,5220.0,453.1541,453.06,453.17,453.18,453.06,1700575980000,67
4170,13281.0,453.1672,453.17,453.17,453.19,453.15,1700576040000,98
4171,1977.0,453.1625,453.17,453.16,453.17,453.16,1700576100000,24
4172,6740.0,453.1748,453.2,453.13,453.21,453.13,1700576160000,54
4173,352.0,453.122,453.12,453.12,453.12,453.12,1700576220000,20
4174,513.0,453.1091,453.12,453.12,453.12,453.12,1700576280000,37
4175,1569.0,453.0863,453.1,453.07,453.1,453.07,1700576340000,37
4176,700.0,453.0774,453.049,453.09,453.11,453.049,1700576400000,32
4177,1974.0,453.065,453.08,453.05,453.1,453.05,1700576460000,34
4178,1307.0,453.0485,453.02,453.04,453.07,453.02,1700576520000,32
4179,4629.0,453.0228,453.02,453.04,453.04,453.02,1700576580000,25
4180,1142.0,453.0601,453.1096,453.05,453.1096,453.04,1700576640000,29
4181,8229.0,453.0269,453.02,453.03,453.04,453.01,1700576700000,61
4182,3514.0,453.0481,453.06,453.06,453.06,453.04,1700576760000,41
4183,12735.0,453.0573,453.07,453.06,453.09,453.0,1700576820000,107
4184,8165.0,453.0874,453.08,453.07,453.1,453.06,1700576880000,81
4185,27531.0,453.1373,453.1,453.19,453.19,453.1,1700576940000,146
4186,365810.0,453.1753,453.1842,453.1,453.32,453.04,1700577000000,3101
4187,198164.0,453.029,453.1,453.015,453.1,452.97,1700577060000,1839
4188,153149.0,453.0587,453.01,453.13,453.14,452.95,1700577120000,1694
4189,174891.0,453.1298,453.14,453.09,453.22,453.06,1700577180000,1742
4190,118392.0,453.1572,453.1,453.18,453.22,453.08,1700577240000,1375
4191,177839.0,453.0753,453.19,453.08,453.19,452.98,1700577300000,1733
4192,99543.0,453.074,453.08,453.04,453.15,452.99,1700577360000,1042
4193,147050.0,453.014,453.05,452.9522,453.08,452.9522,1700577420000,1278
4194,157992.0,452.9413,452.955,453.065,453.0894,452.841,1700577480000,1518
4195,227700.0,453.0911,453.065,452.995,453.23,452.97,1700577540000,1914
4196,185407.0,453.0386,453.0,453.11,453.14,452.92,1700577600000,1666
4197,140976.0,453.0334,453.11,453.05,453.125,452.995,1700577660000,1424
4198,128234.0,453.1338,453.055,453.2099,453.215,453.04,1700577720000,1387
4199,162248.0,453.0621,453.2,453.02,453.22,452.9699,1700577780000,1551
4200,120629.0,453.0208,453.0096,452.958,453.11,452.94,1700577840000,1306
4201,189714.0,452.84,452.95,452.805,452.97,452.75,1700577900000,2056
4202,134363.0,452.7936,452.8,452.89,452.9,452.73,1700577960000,1660
4203,114746.0,452.9018,452.89,452.81,452.985,452.78,1700578020000,1454
4204,126962.0,452.7643,452.82,452.78,452.84,452.71,1700578080000,1546
4205,115046.0,452.8466,452.79,452.8676,452.935,452.74,1700578140000,1453
4206,110469.0,452.9704,452.87,453.04,453.07,452.825,1700578200000,1375
4207,96124.0,453.0019,453.04,453.0194,453.05,452.9403,1700578260000,1257
4208,154337.0,453.0023,453.011,453.0263,453.05,452.935,1700578320000,1777
4209,132481.0,452.9948,453.01,452.9897,453.03,452.95,1700578380000,1647
4210,133404.0,453.1007,452.99,453.11,453.15,452.99,1700578440000,1489
4211,263573.0,452.9574,453.11,452.9199,453.11,452.87,1700578500000,2525
4212,130185.0,452.8474,452.91,452.89,452.94,452.8,1700578560000,1526
4213,109407.0,452.8397,452.8907,452.8205,452.9,452.75,1700578620000,1204
4214,73152.0,452.8907,452.84,452.885,452.9499,452.84,1700578680000,930
4215,160336.0,452.7819,452.89,452.82,452.89,452.72,1700578740000,1660
4216,230147.0,452.9122,452.82,452.9705,453.0299,452.82,1700578800000,2480
4217,153574.0,452.825,452.97,452.86,453.01,452.7302,1700578860000,1696
4218,184345.0,453.0168,452.85,453.0,453.12,452.85,1700578920000,2063
4219,89194.0,452.9697,452.99,452.95,453.05,452.91,1700578980000,1266
4220,126509.0,452.9248,452.94,452.92,452.97,452.87,1700579040000,1430
4221,98987.0,452.9057,452.91,452.8499,452.98,452.83,1700579100000,1118
4222,94868.0,452.9789,452.85,453.03,453.07,452.8418,1700579160000,1129
4223,112946.0,453.0465,453.0397,453.1157,453.16,452.94,1700579220000,1140
4224,205908.0,453.0445,453.1202,453.018,453.175,452.975,1700579280000,1790
4225,110289.0,453.05,453.01,453.09,453.13,452.97,1700579340000,1094
4226,135324.0,453.0046,453.08,452.96,453.08,452.95,1700579400000,1322
4227,134888.0,452.9568,452.9629,453.02,453.05,452.85,1700579460000,1267
4228,167494.0,452.9194,453.01,452.87,453.0641,452.82,1700579520000,1768
4229,82943.0,452.9358,452.85,452.9397,452.9999,452.85,1700579580000,1026
4230,86578.0,452.9093,452.94,452.925,452.96,452.87,1700579640000,1151
4231,163417.0,452.9367,452.91,452.9775,452.99,452.885,1700579700000,1934
4232,137310.0,452.9889,452.99,452.9501,453.1,452.8997,1700579760000,1599
4233,145277.0,452.924,452.97,452.97,453.01,452.84,1700579820000,1463
4234,102228.0,452.8845,452.97,452.87,452.975,452.846,1700579880000,1098
4235,141261.0,453.0047,452.88,453.1101,453.1101,452.88,1700579940000,1347
4236,70742.0,453.0201,453.11,452.9677,453.11,452.95,1700580000000,923
4237,284220.0,452.8132,452.97,452.6,452.97,452.58,1700580060000,2521
4238,195274.0,452.6756,452.6,452.6697,452.74,452.595,1700580120000,1836
4239,172694.0,452.6725,452.66,452.6799,452.77,452.57,1700580180000,1547
4240,237228.0,452.6026,452.67,452.475,452.68,452.47,1700580240000,1850
4241,146083.0,452.4939,452.48,452.54,452.57,452.42,1700580300000,1455
4242,116469.0,452.4116,452.55,452.31,452.56,452.31,1700580360000,1457
4243,305889.0,452.192,452.31,452.2901,452.315,452.085,1700580420000,2779
4244,271055.0,452.1273,452.295,452.125,452.3,452.04,1700580480000,2511
4245,154257.0,452.1914,452.13,452.15,452.2499,452.13,1700580540000,1690
4246,155494.0,452.1135,452.16,452.1,452.17,452.05,1700580600000,1700
4247,161930.0,452.0456,452.09,452.0688,452.1299,451.9599,1700580660000,1760
4248,250257.0,452.0266,452.07,452.05,452.1,451.97,1700580720000,2305
4249,174745.0,452.1119,452.05,452.0896,452.1985,452.03,1700580780000,1459
4250,73638.0,452.0985,452.09,452.09,452.145,452.04,1700580840000,985
4251,122965.0,452.1034,452.085,452.06,452.15,452.04,1700580900000,1416
4252,91155.0,452.0641,452.06,452.085,452.1,452.04,1700580960000,1135
4253,345964.0,452.2794,452.07,452.23,452.44,452.06,1700581020000,3077
4254,108963.0,452.1604,452.2213,452.0401,452.265,452.02,1700581080000,1128
4255,74988.0,452.0749,452.05,452.06,452.1283,452.0399,1700581140000,789
4256,617294.0,453.597,452.06,452.08,454.131,452.05,1700581200000,1635
4257,83268.0,452.1099,452.085,452.195,452.2,452.05,1700581260000,1090
4258,150857.0,452.2978,452.19,452.3,452.36,452.18,1700581320000,1519
4259,125455.0,452.34,452.305,452.35,452.4,452.27,1700581380000,1219
4260,123269.0,452.399,452.36,452.34,452.43,452.34,1700581440000,1246
4261,67823.0,452.3634,452.34,452.39,452.4,452.3179,1700581500000,680
4262,77186.0,452.3948,452.39,452.41,452.43,452.35,1700581560000,825
4263,280544.0,452.4987,452.41,452.52,452.6,452.39,1700581620000,2290
4264,80587.0,452.5421,452.52,452.53,452.585,452.5,1700581680000,798
4265,55919.0,452.5504,452.53,452.55,452.5773,452.525,1700581740000,566
4266,94758.0,452.4685,452.55,452.4497,452.555,452.4099,1700581800000,790
4267,89674.0,452.4217,452.4487,452.38,452.46,452.36,1700581860000,898
4268,115365.0,452.5094,452.39,452.55,452.62,452.38,1700581920000,1051
4269,81583.0,452.5004,452.55,452.47,452.5673,452.415,1700581980000,907
4270,58749.0,452.5382,452.47,452.555,452.57,452.47,1700582040000,613
4271,98822.0,452.5086,452.55,452.44,452.55,452.44,1700582100000,1068
4272,99617.0,452.5091,452.45,452.52,452.56,452.44,1700582160000,759
4273,65845.0,452.4596,452.535,452.4267,452.5418,452.38,1700582220000,716
